mission_time_s,velocity_ms,altitude_km
134.566,1377.777,55.6
134.6,1378.888,55.7
134.633,1379.444,55.7
134.666,1380.277,55.7
134.7,1381.388,55.8
134.733,1381.944,55.8
134.766,1382.777,55.8
134.8,1383.611,55.9
134.833,1384.444,55.9
134.866,1385,55.9
134.9,1386.111,56
134.933,1386.944,56
134.966,1387.5,56
135,1388.611,56.1
135.033,1389.166,56.1
135.066,1390,56.1
135.1,1391.111,56.2
135.133,1391.666,56.2
135.166,1392.5,56.2
135.2,1393.611,56.3
135.233,1394.444,56.3
135.266,1395.277,56.3
135.3,1396.388,56.4
135.333,1396.944,56.4
135.366,1397.777,56.4
135.4,1398.888,56.5
135.433,1399.722,56.5
135.466,1400.277,56.5
135.5,1401.388,56.6
135.533,1402.222,56.6
135.566,1402.777,56.6
135.6,1403.888,56.7
135.633,1404.722,56.7
135.666,1405.277,56.7
135.7,1406.388,56.8
135.733,1406.944,56.8
135.766,1407.777,56.8
135.8,1408.611,56.9
135.833,1409.444,56.9
135.866,1410,56.9
135.9,1411.111,57
135.933,1411.666,57
135.966,1412.222,57
136,1413.333,57.1
136.033,1413.888,57.1
136.066,1414.722,57.1
136.1,1415.833,57.2
136.133,1416.388,57.2
136.166,1417.222,57.2
136.2,1418.333,57.3
136.233,1419.166,57.3
136.266,1419.722,57.3
136.3,1420.833,57.4
136.333,1421.666,57.4
136.366,1422.222,57.4
136.4,1423.333,57.5
136.433,1423.888,57.5
136.466,1424.444,57.5
136.5,1425.555,57.6
136.533,1426.388,57.6
136.566,1426.944,57.6
136.6,1428.055,57.7
136.633,1428.611,57.7
136.666,1429.166,57.7
136.7,1430.277,57.8
136.733,1431.111,57.8
136.766,1431.944,57.8
136.8,1433.055,57.9
136.833,1433.611,57.9
136.866,1434.444,57.9
136.9,1435.555,58
136.933,1436.111,58
136.966,1436.666,58
137,1437.777,58.1
137.033,1438.333,58.1
137.066,1439.166,58.1
137.1,1440,58.2
137.133,1440.833,58.2
137.166,1441.388,58.2
137.2,1443.611,58.4
137.233,1444.166,58.4
137.266,1445,58.4
137.3,1446.111,58.5
137.333,1446.666,58.5
137.366,1447.5,58.5
137.4,1448.611,58.6
137.433,1449.166,58.6
137.466,1450,58.6
137.5,1450.555,58.7
137.533,1451.666,58.7
137.566,1452.5,58.7
137.6,1453.055,58.7
137.633,1454.166,58.8
137.666,1454.722,58.8
137.7,1455.555,58.9
137.733,1456.666,58.9
137.766,1457.5,58.9
137.8,1458.055,59
137.833,1459.166,59
137.866,1460,59
137.9,1460.833,59.1
137.933,1461.944,59.1
137.966,1462.5,59.1
138,1463.333,59.2
138.033,1464.444,59.2
138.066,1465.277,59.3
138.1,1466.111,59.3
138.133,1467.5,59.3
138.166,1468.055,59.4
138.2,1468.888,59.4
138.233,1470,59.4
138.266,1470.833,59.5
138.3,1471.666,59.5
138.333,1472.777,59.5
138.366,1473.611,59.6
138.4,1474.166,59.6
138.433,1475.555,59.6
138.466,1476.388,59.7
138.5,1477.222,59.7
138.533,1478.333,59.7
138.566,1478.888,59.8
138.6,1479.722,59.8
138.633,1480.833,59.9
138.666,1481.666,59.9
138.7,1482.5,59.9
138.733,1483.611,60
138.766,1484.444,60
138.8,1485.277,60
138.833,1486.388,60.1
138.866,1487.222,60.1
138.9,1487.777,60.2
138.933,1488.888,60.2
138.966,1489.722,60.2
139,1490.277,60.3
139.033,1491.388,60.3
139.066,1492.222,60.3
139.1,1492.777,60.4
139.133,1493.888,60.4
139.166,1494.444,60.5
139.2,1495,60.5
139.233,1495.833,60.5
139.266,1496.388,60.6
139.3,1496.944,60.6
139.333,1497.777,60.6
139.366,1498.611,60.6
139.4,1499.444,60.7
139.433,1500.833,60.7
139.466,1501.666,60.7
139.5,1502.5,60.8
139.533,1503.611,60.8
139.566,1504.444,60.9
139.6,1505.277,60.9
139.633,1506.388,60.9
139.666,1507.222,61
139.7,1508.333,61
139.733,1509.444,61.1
139.766,1510.277,61.1
139.8,1511.111,61.1
139.833,1512.5,61.2
139.866,1513.055,61.2
139.9,1513.888,61.2
139.933,1515,61.3
139.966,1515.833,61.3
140,1516.388,61.4
140.033,1517.5,61.4
140.066,1518.333,61.4
140.1,1519.166,61.5
140.133,1519.722,61.5
140.166,1520.833,61.5
140.2,1521.666,61.6
140.233,1522.222,61.6
140.266,1523.611,61.6
140.3,1524.444,61.7
140.333,1525.277,61.7
140.366,1526.388,61.7
140.4,1527.222,61.8
140.433,1527.777,61.8
140.466,1528.888,61.8
140.5,1530,61.9
140.533,1530.555,61.9
140.566,1531.944,61.9
140.6,1532.777,62
140.633,1533.611,62
140.666,1535,62.1
140.7,1535.833,62.1
140.733,1536.666,62.1
140.766,1537.777,62.2
140.8,1538.611,62.2
140.833,1539.444,62.2
140.866,1540.555,62.3
140.9,1541.111,62.3
140.933,1541.944,62.4
140.966,1542.777,62.4
141,1543.611,62.4
141.033,1544.166,62.5
141.066,1545.277,62.5
141.1,1546.111,62.5
141.133,1546.944,62.6
141.166,1547.777,62.6
141.2,1548.333,62.6
141.233,1548.888,62.7
141.266,1550.277,62.7
141.3,1551.111,62.7
141.333,1551.944,62.7
141.366,1553.055,62.8
141.4,1553.888,62.8
141.433,1554.722,62.8
141.466,1555.833,62.9
141.5,1556.666,62.9
141.533,1557.5,62.9
141.566,1558.888,63
141.6,1559.722,63
141.633,1560.555,63.1
141.666,1561.944,63.1
141.7,1562.777,63.2
141.733,1563.611,63.2
141.766,1565,63.2
141.8,1565.833,63.3
141.833,1566.666,63.3
141.866,1567.777,63.4
141.9,1568.333,63.4
141.933,1569.166,63.4
141.966,1570.277,63.5
142,1571.111,63.5
142.033,1571.666,63.5
142.066,1572.777,63.6
142.1,1573.611,63.6
142.133,1574.166,63.7
142.166,1575.555,63.7
142.2,1576.388,63.7
142.233,1577.222,63.8
142.266,1578.611,63.8
142.3,1579.444,63.9
142.333,1580.277,63.9
142.366,1581.666,63.9
142.4,1582.5,64
142.433,1583.333,64
142.466,1584.444,64.1
142.5,1585.277,64.1
142.533,1586.111,64.1
142.566,1587.5,64.2
142.6,1588.333,64.2
142.633,1589.166,64.2
142.666,1590.277,64.3
142.7,1591.111,64.3
142.733,1591.944,64.3
142.766,1593.333,64.4
142.8,1594.166,64.4
142.833,1595,64.4
142.866,1596.111,64.5
142.9,1596.666,64.5
142.933,1597.5,64.5
142.966,1598.055,64.6
143,1599.166,64.6
143.033,1599.722,64.6
143.066,1600.555,64.7
143.1,1601.666,64.7
143.133,1602.222,64.8
143.166,1603.055,64.8
143.2,1604.166,64.8
143.233,1605,64.9
143.266,1605.833,64.9
143.3,1606.944,65
143.333,1607.777,65
143.366,1608.611,65
143.4,1609.722,65.1
143.433,1610.555,65.1
143.466,1611.111,65.1
143.5,1612.222,65.2
143.533,1612.777,65.2
143.566,1613.611,65.2
143.6,1614.444,65.3
143.633,1615,65.3
143.666,1615.555,65.4
143.7,1616.388,65.4
143.733,1616.944,65.4
143.766,1617.222,65.5
143.8,1618.055,65.5
143.833,1618.611,65.5
143.866,1619.166,65.6
143.9,1619.722,65.6
143.933,1620.277,65.6
143.966,1620.555,65.7
144,1621.111,65.7
144.033,1621.388,65.8
144.066,1621.944,65.8
144.1,1622.222,65.8
144.133,1622.5,65.9
144.166,1622.777,65.9
144.2,1623.055,66
144.233,1623.333,66
144.266,1623.611,66
144.3,1623.888,66.1
144.333,1623.888,66.1
144.366,1624.166,66.2
144.4,1624.166,66.2
144.433,1624.444,66.2
144.466,1624.444,66.3
144.5,1624.444,66.3
144.533,1624.444,66.3
144.566,1624.722,66.4
144.6,1624.722,66.4
144.633,1624.722,66.5
144.666,1624.722,66.5
144.7,1624.722,66.6
144.733,1624.722,66.6
144.766,1624.722,66.6
144.8,1624.444,66.7
144.833,1624.444,66.7
144.866,1624.444,66.8
144.9,1624.444,66.8
144.933,1624.444,66.8
144.966,1624.166,66.9
145,1624.166,66.9
145.033,1624.166,66.9
145.066,1624.166,67
145.1,1623.888,67
145.133,1623.888,67
145.166,1623.888,67
145.2,1623.611,67.1
145.233,1623.611,67.1
145.266,1623.333,67.1
145.3,1623.055,67.2
145.333,1623.055,67.2
145.366,1622.777,67.2
145.4,1622.777,67.3
145.433,1622.5,67.3
145.466,1622.5,67.4
145.5,1622.222,67.4
145.533,1621.944,67.4
145.566,1621.944,67.5
145.6,1621.666,67.5
145.633,1621.388,67.6
145.666,1621.388,67.6
145.7,1621.111,67.7
145.733,1620.833,67.7
145.766,1620.555,67.8
145.8,1620.555,67.8
145.833,1620.277,67.9
145.866,1620,67.9
145.9,1620,67.9
145.933,1619.722,68
145.966,1619.444,68
146,1619.444,68
146.033,1619.166,68.1
146.066,1619.166,68.1
146.1,1618.888,68.1
146.133,1618.888,68.2
146.166,1618.611,68.2
146.2,1618.611,68.2
146.233,1618.333,68.3
146.266,1618.333,68.3
146.3,1618.055,68.3
146.333,1618.055,68.4
146.366,1617.777,68.4
146.4,1617.777,68.4
146.433,1617.5,68.5
146.466,1617.222,68.5
146.5,1616.944,68.5
146.533,1616.666,68.6
146.566,1616.666,68.6
146.6,1616.388,68.7
146.633,1616.111,68.7
146.666,1615.833,68.7
146.7,1615.833,68.8
146.733,1615.555,68.8
146.766,1615.277,68.9
146.8,1615.277,68.9
146.833,1615,68.9
146.866,1614.722,69
146.9,1614.722,69
146.933,1614.444,69.1
146.966,1614.444,69.1
147,1614.166,69.1
147.033,1613.888,69.2
147.066,1613.888,69.2
147.1,1613.611,69.2
147.133,1613.333,69.3
147.166,1613.333,69.3
147.2,1613.055,69.3
147.233,1612.777,69.4
147.266,1612.777,69.4
147.3,1612.5,69.5
147.333,1612.222,69.5
147.366,1611.944,69.5
147.4,1611.944,69.6
147.433,1611.666,69.6
147.466,1611.388,69.7
147.5,1611.111,69.7
147.533,1610.833,69.7
147.566,1610.833,69.8
147.6,1610.555,69.8
147.633,1610.277,69.9
147.666,1610,69.9
147.7,1610,69.9
147.733,1609.722,70
147.766,1609.444,70
147.8,1609.444,70
147.833,1608.888,70.1
147.866,1608.888,70.1
147.9,1608.611,70.1
147.933,1608.333,70.2
147.966,1608.333,70.2
148,1608.055,70.2
148.033,1607.777,70.3
148.066,1607.5,70.3
148.1,1607.5,70.4
148.133,1607.222,70.4
148.166,1606.944,70.4
148.2,1606.666,70.5
148.233,1606.388,70.5
148.266,1606.388,70.5
148.3,1606.111,70.6
148.333,1605.833,70.6
148.366,1605.833,70.6
148.4,1605.555,70.6
148.433,1605.555,70.7
148.466,1605.277,70.7
148.5,1605.277,70.7
148.533,1605,70.8
148.566,1605,70.8
148.6,1605,70.8
148.633,1604.722,70.8
148.666,1604.444,70.9
148.7,1604.166,70.9
148.733,1603.888,70.9
148.766,1603.611,71
148.8,1603.611,71
148.833,1603.333,71.1
148.866,1603.055,71.1
148.9,1602.777,71.1
148.933,1602.5,71.2
148.966,1602.5,71.2
149,1602.222,71.2
149.033,1601.944,71.3
149.066,1601.666,71.3
149.1,1601.388,71.4
149.133,1601.388,71.4
149.166,1601.111,71.4
149.2,1600.833,71.5
149.233,1600.833,71.5
149.266,1600.555,71.5
149.3,1600.277,71.6
149.333,1600,71.6
149.366,1599.722,71.6
149.4,1599.722,71.7
149.433,1599.444,71.7
149.466,1599.166,71.7
149.5,1598.888,71.8
149.533,1598.611,71.8
149.566,1598.333,71.9
149.6,1598.333,71.9
149.633,1598.055,71.9
149.666,1597.777,72
149.7,1597.5,72
149.733,1597.222,72.1
149.766,1596.944,72.1
149.8,1596.666,72.2
149.833,1596.388,72.2
149.866,1596.111,72.2
149.9,1595.833,72.3
149.933,1595.833,72.3
149.966,1595.555,72.3
150,1595.277,72.4
150.033,1595.277,72.4
150.066,1595,72.4
150.1,1594.722,72.5
150.133,1594.722,72.5
150.166,1594.166,72.6
150.2,1594.166,72.6
150.233,1593.888,72.6
150.266,1593.611,72.7
150.3,1593.333,72.7
150.333,1593.055,72.7
150.366,1592.777,72.8
150.4,1592.777,72.8
150.433,1592.5,72.9
150.466,1592.222,72.9
150.5,1591.944,72.9
150.533,1591.944,73
150.566,1591.666,73
150.6,1591.388,73
150.633,1591.111,73.1
150.666,1590.833,73.1
150.7,1590.555,73.2
150.733,1590.555,73.2
150.766,1590,73.2
150.8,1590,73.3
150.833,1589.722,73.3
150.866,1589.444,73.4
150.9,1589.166,73.4
150.933,1589.166,73.4
150.966,1588.611,73.5
151,1588.611,73.5
151.033,1588.333,73.5
151.066,1588.055,73.6
151.1,1587.777,73.6
151.133,1587.777,73.7
151.166,1587.222,73.7
151.2,1587.222,73.7
151.233,1586.944,73.8
151.266,1586.666,73.8
151.3,1586.388,73.9
151.333,1586.388,73.9
151.366,1586.111,73.9
151.4,1585.833,74
151.433,1585.555,74
151.466,1585.555,74
151.5,1585.277,74.1
151.533,1585,74.1
151.566,1584.722,74.1
151.6,1584.722,74.2
151.633,1584.444,74.2
151.666,1584.166,74.2
151.7,1583.888,74.3
151.733,1583.888,74.3
151.766,1583.611,74.3
151.8,1583.333,74.4
151.833,1583.055,74.4
151.866,1582.777,74.4
151.9,1582.777,74.5
151.933,1582.5,74.5
151.966,1582.222,74.6
152,1581.944,74.6
152.033,1581.944,74.6
152.066,1581.388,74.7
152.1,1581.388,74.7
152.133,1581.111,74.7
152.166,1580.833,74.8
152.2,1580.555,74.8
152.233,1580.277,74.9
152.266,1580,74.9
152.3,1580,74.9
152.333,1579.722,75
152.366,1579.444,75
152.4,1579.166,75.1
152.433,1579.166,75.1
152.466,1578.888,75.1
152.5,1578.611,75.2
152.533,1578.333,75.2
152.566,1578.333,75.2
152.6,1578.055,75.3
152.633,1577.777,75.3
152.666,1577.5,75.3
152.7,1577.5,75.4
152.733,1577.222,75.4
152.766,1577.222,75.4
152.8,1576.944,75.4
152.833,1576.666,75.5
152.866,1576.388,75.5
152.9,1576.111,75.5
152.933,1576.111,75.6
152.966,1575.833,75.6
153,1575.555,75.6
153.033,1575.277,75.7
153.066,1575.277,75.7
153.1,1575,75.8
153.133,1574.722,75.8
153.166,1574.444,75.8
153.2,1574.166,75.9
153.233,1573.888,75.9
153.266,1573.888,76
153.3,1573.333,76
153.333,1573.333,76
153.366,1573.055,76.1
153.4,1572.777,76.1
153.433,1572.5,76.2
153.466,1572.222,76.2
153.5,1571.944,76.2
153.533,1571.944,76.3
153.566,1571.666,76.3
153.6,1571.388,76.3
153.633,1571.388,76.4
153.666,1571.111,76.4
153.7,1570.833,76.4
153.733,1570.555,76.5
153.766,1570.555,76.5
153.8,1570.277,76.5
153.833,1570,76.6
153.866,1569.722,76.6
153.9,1569.444,76.6
153.933,1569.444,76.7
153.966,1569.166,76.7
154,1568.888,76.8
154.033,1568.611,76.8
154.066,1568.611,76.8
154.1,1568.333,76.9
154.133,1568.055,76.9
154.166,1568.055,76.9
154.2,1567.777,77
154.233,1567.5,77
154.266,1567.5,77
154.3,1567.222,77.1
154.333,1566.944,77.1
154.366,1566.944,77.1
154.4,1566.666,77.2
154.433,1566.666,77.2
154.466,1566.388,77.3
154.5,1566.388,77.3
154.533,1566.111,77.3
154.566,1566.111,77.4
154.6,1566.111,77.4
154.633,1565.833,77.4
154.666,1565.833,77.4
154.7,1565.833,77.5
154.733,1565.833,77.5
154.766,1565.833,77.6
154.8,1565.833,77.6
154.833,1565.555,77.6
154.866,1565.555,77.7
154.9,1565.555,77.7
154.933,1565.555,77.7
154.966,1565.555,77.7
155,1565.555,77.8
155.033,1565.555,77.8
155.066,1565.555,77.8
155.1,1565.555,77.9
155.133,1565.555,77.9
155.166,1565.555,77.9
155.2,1565.555,77.9
155.233,1565.555,78
155.266,1565.555,78
155.3,1565.555,78.1
155.333,1565.555,78.1
155.366,1565.555,78.1
155.4,1565.555,78.2
155.433,1565.555,78.2
155.466,1565.555,78.2
155.5,1565.555,78.3
155.533,1565.555,78.3
155.566,1565.555,78.3
155.6,1565.555,78.4
155.633,1565.555,78.4
155.666,1565.555,78.5
155.7,1565.833,78.5
155.733,1565.833,78.5
155.766,1565.833,78.6
155.8,1565.833,78.6
155.833,1565.833,78.6
155.866,1565.833,78.7
155.9,1565.833,78.7
155.933,1565.833,78.8
155.966,1566.111,78.8
156,1566.111,78.8
156.033,1566.111,78.9
156.066,1566.111,78.9
156.1,1566.111,78.9
156.133,1566.111,79
156.166,1566.111,79
156.2,1566.111,79
156.233,1566.388,79.1
156.266,1566.388,79.1
156.3,1566.388,79.1
156.333,1566.388,79.2
156.366,1566.388,79.2
156.4,1566.388,79.2
156.433,1566.388,79.3
156.466,1566.388,79.3
156.5,1566.666,79.4
156.533,1566.666,79.4
156.566,1566.666,79.4
156.6,1566.666,79.5
156.633,1566.666,79.5
156.666,1566.666,79.5
156.7,1566.944,79.6
156.733,1566.944,79.6
156.766,1566.944,79.6
156.8,1566.944,79.7
156.833,1566.944,79.7
156.866,1567.222,79.7
156.9,1567.222,79.8
156.933,1567.222,79.8
156.966,1567.222,79.8
157,1567.222,79.9
157.033,1567.5,79.9
157.066,1567.5,80
157.1,1567.5,80
157.133,1567.5,80
157.166,1567.5,80.1
157.2,1567.5,80.1
157.233,1567.777,80.1
157.266,1567.777,80.2
157.3,1567.777,80.2
157.333,1567.777,80.2
157.366,1567.777,80.3
157.4,1567.777,80.3
157.433,1568.055,80.3
157.466,1568.055,80.4
157.5,1568.055,80.4
157.533,1568.055,80.4
157.566,1568.055,80.5
157.6,1568.055,80.5
157.633,1568.333,80.5
157.666,1568.333,80.6
157.7,1568.333,80.6
157.733,1568.333,80.6
157.766,1568.611,80.7
157.8,1568.611,80.7
157.833,1568.611,80.7
157.866,1568.611,80.8
157.9,1568.611,80.8
157.933,1568.888,80.8
157.966,1568.888,80.9
158,1568.888,80.9
158.033,1568.888,80.9
158.066,1569.166,81
158.1,1569.166,81
158.133,1569.166,81.1
158.166,1569.166,81.1
158.2,1569.444,81.1
158.233,1569.444,81.2
158.266,1569.444,81.2
158.3,1569.444,81.2
158.333,1569.722,81.3
158.366,1569.722,81.3
158.4,1569.722,81.3
158.433,1569.722,81.4
158.466,1569.722,81.4
158.5,1570,81.4
158.533,1570,81.4
158.566,1570,81.5
158.6,1570,81.5
158.633,1570,81.5
158.666,1570.277,81.6
158.7,1570.277,81.6
158.733,1570.277,81.7
158.766,1570.277,81.7
158.8,1570.555,81.7
158.833,1570.555,81.7
158.866,1570.555,81.8
158.9,1570.555,81.8
158.933,1570.555,81.8
158.966,1570.833,81.9
159,1570.833,81.9
159.033,1570.833,81.9
159.066,1570.833,82
159.1,1571.111,82
159.133,1571.111,82
159.166,1571.111,82.1
159.2,1571.111,82.1
159.233,1571.111,82.1
159.266,1571.388,82.2
159.3,1571.388,82.2
159.333,1571.388,82.2
159.366,1571.388,82.3
159.4,1571.666,82.3
159.433,1571.666,82.3
159.466,1571.666,82.4
159.5,1571.666,82.4
159.533,1571.944,82.4
159.566,1571.944,82.5
159.6,1571.944,82.5
159.633,1571.944,82.5
159.666,1572.222,82.6
159.7,1572.222,82.6
159.733,1572.222,82.6
159.766,1572.222,82.7
159.8,1572.222,82.7
159.833,1572.5,82.8
159.866,1572.5,82.8
159.9,1572.5,82.8
159.933,1572.5,82.9
159.966,1572.777,82.9
160,1572.777,82.9
160.033,1572.777,83
160.066,1572.777,83
160.1,1572.777,83
160.133,1573.055,83.1
160.166,1573.055,83.1
160.2,1573.055,83.1
160.233,1573.055,83.2
160.266,1573.333,83.2
160.3,1573.333,83.2
160.333,1573.333,83.3
160.366,1573.333,83.3
160.4,1573.333,83.4
160.433,1573.611,83.4
160.466,1573.611,83.4
160.5,1573.611,83.5
160.533,1573.888,83.5
160.566,1573.888,83.6
160.6,1573.888,83.6
160.633,1573.888,83.6
160.666,1574.166,83.7
160.7,1574.166,83.7
160.733,1574.166,83.7
160.766,1574.166,83.8
160.8,1574.444,83.8
160.833,1574.444,83.8
160.866,1574.444,83.9
160.9,1574.444,83.9
160.933,1574.722,83.9
160.966,1574.722,84
161,1574.722,84
161.033,1574.722,84
161.066,1575,84.1
161.1,1575,84.1
161.133,1575,84.1
161.166,1575,84.2
161.2,1575,84.2
161.233,1575.277,84.2
161.266,1575.277,84.3
161.3,1575.277,84.3
161.333,1575.277,84.3
161.366,1575.555,84.4
161.4,1575.555,84.4
161.433,1575.555,84.4
161.466,1575.833,84.5
161.5,1575.833,84.5
161.533,1575.833,84.5
161.566,1575.833,84.6
161.6,1575.833,84.6
161.633,1576.111,84.6
161.666,1576.111,84.7
161.7,1576.111,84.7
161.733,1576.111,84.7
161.766,1576.388,84.8
161.8,1576.388,84.8
161.833,1576.388,84.8
161.866,1576.388,84.8
161.9,1576.666,84.9
161.933,1576.666,84.9
161.966,1576.666,85
162,1576.666,85
162.033,1576.944,85
162.066,1576.944,85.1
162.1,1576.944,85.1
162.133,1576.944,85.1
162.166,1577.222,85.2
162.2,1577.222,85.2
162.233,1577.222,85.2
162.266,1577.5,85.3
162.3,1577.5,85.3
162.333,1577.5,85.4
162.366,1577.5,85.4
162.4,1577.777,85.4
162.433,1577.777,85.5
162.466,1577.777,85.5
162.5,1577.777,85.5
162.533,1577.777,85.6
162.566,1578.055,85.6
162.6,1578.055,85.6
162.633,1578.055,85.6
162.666,1578.055,85.7
162.7,1578.333,85.7
162.733,1578.333,85.7
162.766,1578.333,85.8
162.8,1578.333,85.8
162.833,1578.611,85.8
162.866,1578.611,85.9
162.9,1578.611,85.9
162.933,1578.611,86
162.966,1578.611,86
163,1578.888,86
163.033,1578.888,86.1
163.066,1578.888,86.1
163.1,1579.166,86.1
163.133,1579.166,86.2
163.166,1579.166,86.2
163.2,1579.166,86.2
163.233,1579.444,86.3
163.266,1579.444,86.3
163.3,1579.444,86.3
163.333,1579.444,86.4
163.366,1579.722,86.4
163.4,1579.722,86.4
163.433,1579.722,86.5
163.466,1579.722,86.5
163.5,1580,86.5
163.533,1580,86.6
163.566,1580,86.6
163.6,1580.277,86.6
163.633,1580.277,86.7
163.666,1580.277,86.7
163.7,1580.277,86.7
163.733,1580.277,86.8
163.766,1580.555,86.8
163.8,1580.555,86.8
163.833,1580.555,86.9
163.866,1580.555,86.9
163.9,1580.833,86.9
163.933,1580.833,86.9
163.966,1580.833,87
164,1581.111,87
164.033,1581.111,87
164.066,1581.111,87.1
164.1,1581.111,87.1
164.133,1581.388,87.1
164.166,1581.388,87.2
164.2,1581.388,87.2
164.233,1581.388,87.3
164.266,1581.666,87.3
164.3,1581.666,87.3
164.333,1581.666,87.4
164.366,1581.666,87.4
164.4,1581.944,87.4
164.433,1581.944,87.5
164.466,1581.944,87.5
164.5,1582.222,87.5
164.533,1582.222,87.5
164.566,1582.222,87.6
164.6,1582.222,87.6
164.633,1582.5,87.6
164.666,1582.5,87.7
164.7,1582.5,87.7
164.733,1582.777,87.7
164.766,1582.777,87.8
164.8,1582.777,87.8
164.833,1582.777,87.8
164.866,1583.055,87.9
164.9,1583.055,87.9
164.933,1583.055,88
164.966,1583.055,88
165,1583.333,88
165.033,1583.333,88
165.066,1583.333,88.1
165.1,1583.333,88.1
165.133,1583.611,88.1
165.166,1583.611,88.2
165.2,1583.611,88.2
165.233,1583.888,88.2
165.266,1583.888,88.3
165.3,1583.888,88.3
165.333,1584.166,88.4
165.366,1584.166,88.4
165.4,1584.166,88.4
165.433,1584.166,88.5
165.466,1584.444,88.5
165.5,1584.444,88.5
165.533,1584.444,88.5
165.566,1584.444,88.6
165.6,1584.722,88.6
165.633,1584.722,88.6
165.666,1584.722,88.7
165.7,1584.722,88.7
165.733,1585,88.8
165.766,1585,88.8
165.8,1585,88.8
165.833,1585.277,88.9
165.866,1585.277,88.9
165.9,1585.277,88.9
165.933,1585.277,89
165.966,1585.555,89
166,1585.555,89
166.033,1585.555,89.1
166.066,1585.555,89.1
166.1,1585.833,89.1
166.133,1585.833,89.2
166.166,1585.833,89.2
166.2,1586.111,89.2
166.233,1586.111,89.3
166.266,1586.111,89.3
166.3,1586.111,89.3
166.333,1586.388,89.4
166.366,1586.388,89.4
166.4,1586.388,89.4
166.433,1586.666,89.5
166.466,1586.666,89.5
166.5,1586.666,89.5
166.533,1586.666,89.6
166.566,1586.944,89.6
166.6,1586.944,89.6
166.633,1586.944,89.7
166.666,1587.222,89.7
166.7,1587.222,89.7
166.733,1587.222,89.7
166.766,1587.222,89.8
166.8,1587.222,89.8
166.833,1587.5,89.8
166.866,1587.5,89.9
166.9,1587.5,89.9
166.933,1587.5,89.9
166.966,1587.777,90
167,1587.777,90
167.033,1587.777,90
167.066,1587.777,90.1
167.1,1588.055,90.1
167.133,1588.055,90.1
167.166,1588.055,90.2
167.2,1588.333,90.2
167.233,1588.333,90.2
167.266,1588.333,90.3
167.3,1588.333,90.3
167.333,1588.611,90.3
167.366,1588.888,90.4
167.4,1588.888,90.4
167.433,1588.888,90.5
167.466,1588.888,90.5
167.5,1589.166,90.5
167.533,1589.166,90.6
167.566,1589.166,90.6
167.6,1589.166,90.6
167.633,1589.444,90.6
167.666,1589.444,90.7
167.7,1589.444,90.7
167.733,1589.444,90.7
167.766,1589.722,90.8
167.8,1589.722,90.8
167.833,1589.722,90.8
167.866,1589.722,90.8
167.9,1590,90.9
167.933,1590,90.9
167.966,1590,90.9
168,1590,91
168.033,1590.277,91
168.066,1590.277,91
168.1,1590.277,91.1
168.133,1590.555,91.1
168.166,1590.555,91.1
168.2,1590.555,91.2
168.233,1590.833,91.2
168.266,1590.833,91.2
168.3,1590.833,91.3
168.333,1590.833,91.3
168.366,1591.111,91.4
168.4,1591.111,91.4
168.433,1591.111,91.4
168.466,1591.388,91.4
168.5,1591.388,91.5
168.533,1591.388,91.5
168.566,1591.666,91.5
168.6,1591.666,91.6
168.633,1591.666,91.6
168.666,1591.666,91.6
168.7,1591.944,91.7
168.733,1591.944,91.7
168.766,1591.944,91.7
168.8,1592.222,91.8
168.833,1592.222,91.8
168.866,1592.222,91.8
168.9,1592.222,91.9
168.933,1592.222,91.9
168.966,1592.5,91.9
169,1592.5,92
169.033,1592.5,92
169.066,1592.777,92
169.1,1592.777,92.1
169.133,1592.777,92.1
169.166,1592.777,92.1
169.2,1593.055,92.1
169.233,1593.055,92.2
169.266,1593.055,92.2
169.3,1593.055,92.2
169.333,1593.333,92.3
169.366,1593.333,92.3
169.4,1593.333,92.3
169.433,1593.611,92.4
169.466,1593.611,92.4
